,reviewerID,summary
5293,AX59HEWTONQ1M,"Really liked... Loved the story, the padding I could do without. One word - Boring Almost there, almost One of the most boring books I've read DNF  25% Liked the story LIKED THE STORY BUT Good old fashion space opera - military Disjointed Not terrible, not great Ugh,boring political drvil What a disappointment. Another never ending story Not as good as No Became repetitive NOT a book Garbage Skip to book seven Just not that good Filler express Just finished and bought the next book Filler book A book that went nowhere Just don't.. Not my kind of story Yawn fest Really slow Blah, failed science 101 Just never got there Not my cup of tea Unbelievably boring No real story, just another ""battle"" book One of those books... No science and too much religion Convoluted and goes no where Enjoyable reading... Good story Good read Skim reading required One percent and deleted it Ok but... Really enjoyable book No, don't waste the down load Enjoyable book Ugh... Really enjoyed it Really liked it Too jerky DNF Like infomercials Pretty decent story Just ""ok"" A story that went Absolute rubbish It was ok, mostly Enjoyable reading Just plain bad Volume over substance So so Not great Yawn fest Could have been A story that went no where Long on activity Likeable enough Two Stars Didn't work for me Slow and predictable Will appeal to some Not very believible This is not a story Well told story Set my hair on fire or keepo reading???  Can I borrow a match? Each book gets worse If you can't... Don't bother, a waste of reading time. I liked the second book as much as I did the first. Boring is worse than plain bad Didn't work for me Pure rubbish Delete or set my hair afire! Enjoyable Really enjoyable Very disappointed Going to stop DNF 4 percent was all I could manage Poorly told Not for me Tedious is the right word Independence Day wanna be I enjoyed it Not bad, not good Maybe there are readers somewhere that liked it. Just ok Disjointed, confusing and lacking a real plot"
5294,AX5SZNUVOHN3S,GOOD BOOK great book In the shadow of the earth This seems to the start of a new series for the author. Five Stars
5295,AX615ENPZRMEH,Loved it I love Daniel Arenson's stories Great story. Good read I love these books Great epic story It can't end here Awesome Oh my goodness! Loved it Excellent adventure Great story Jonathan Moeller is an awesome writer Wow! Fun Awesome Wow!! I liked Oh my! I love these books Oh my goodness!
5296,AX6V8MBIE8LYT,"Clearly an author to watch Great Fantasy A dark, dreary, dangerous and deadly landscape. Too short! A real surprise A sequel better than the first. Outstanding"
5297,AXAGJCUY2TEJ4,Just keeps getting better!! Cliffhanger Twist on post apocalyptic story Waiting for the sequel! Great book Keeps getting better. Zombies ! Both books were great. Sci-Fi humour fans-read this! Enjoyable Sci-Fi great book Always been a fan. Riveting For the realists! I like were tigers! Scary future
5298,AXBEIBZ5YA9RB,"As good as or better than first two books Pretty good read Minimally decent ending to the series Pretty good read Good but TOO short Not particularly impressed Good story and very readable Good read, interesting, enjoyable"
5299,AXBO79LJ2OTNK,"Becoming Your Twin Beginning of a New Change Fighting Someone That Shouldnt Exist Where There is One , There Are Others to Follow Another Planet The Final Battle Human vs Vampire Stopping the Past from Being Repeated . Coping With Another Alpha Shifter"
5300,AXD1UM49AKCR9,Good and interesting A fun read   not a page Turner but still entertaining Enjoyed this book This book is a little rough but still a good read A different vampire story Good book Another page turner
5301,AXFA6FODLUMMG,Excellent fantasy short story! A Thrill Ride!!! Not up to expectations Disappointing short story Great epic fantasy/adventure!!
5302,AXFM6IK9SMTJR,Good book Enjoyable read. This is an amazing story. It is well written with a good ... Great series Good series. Love it Engaging story The books just keep getting better Love this series I am excited to read the other 2 You must read this story! Great series
5303,AXHIH85YR1N3J,A very good first collection I enjoyed reading all three books period I will most likely ... Series Kept My Interest All the Way Through. A great trilogy. An interesting book about Robotics and people A Most Excellent Read
5304,AXHYBP39HFXN9,What a great story. ABSOLUTELY MARVELLOUS JEREMY'S  RUN THE BEST FREEZING LOVED IT EXTRAORDINARY GREAT MERCILESS AMAZINGLY GREAT
5305,AXIO51VZN815F,"Loved the Humor! This legend,this myth,that in the London Underground trains still ran,was something to hold on to...more like magic than reality One Stray Atom Easiest $7 I've ever saved! The man looked up with Aiko's blood staining his face. He let her fall to the ground like a discarded toy... Sicarius untied the bag and upended it. Four severed heads rolled out and bounced on the white marble. It wasn't often Tagget found himself face to face with a naked woman-under any circumstances... The bad keeps on coming but you make some corner of it your own ""Now we begin,"" he whispered... 21 Pages Packed to the Brim with Sheer Action! ""They had made me into the timepiece,' he said his voice dead and cold. ""I was now the doomsday clock..."" Nothing Run-of-the Mill About This Horror/Sci-Fi Tale Having an Infected Populace! ""There's a very real chance we're some of the last living people on Earth."" Good Military Sci-Fi Reads That Get Better as You Move Along Staple Yet Satisfying Sci-Fi Soap Opera ""Go. For the love of God, just take the mission."" ""Don't Push it. Don't push it, or I'll give you war you won't believe. Let it go. [menacingly] Let it go!... Gadzooks! What's the word for ""cliffhanger"" when there are no cliffs in open space? I Snapped This Up Once I Became Aware it Was Available! ""But it's wired wrong?"" ""Yes"" ""And our people are at risk?"" ""More people will be at risk if we don't go ahead with the recovery"" ""By the first week of November, I'd killed my first Split. He was no ghost...and bled just like you and me. He also had my face."" Sci-Fi Series Does Draw You In Like You Were Caught Within a Tractor Beam! ""This isn't done yet, but when it is you'll have an empire to rule... ""I'm strong enough to toss cars like shotputs and tough enough to laugh off bullets"" I can grant thee all thy wants & needs, came the voice(of the axe) in his mind, but he thought he heard a subtle tone of anger.. ""The king requests your presence, Arbiter,"" the corpse said, taking another ragged step forward. Cuts to the Quick and Thrusts You Into the Action From the Onset Short Innocuous Tale that Tickled My funnybone! He knew he was being hunted now Two Intriguing Tales, Turtledove's being my top pick (Twelve Days of Christmas Part 2) She was part of it now, the great sleeping woods that lay thick over the land Books are dangerous, she taught us. Only witches were taught how to read. The demons can gain control of your mind through books. Haven't had this much fun with a Fantasy/Sword tale for several months! Did Get Caught Up in This Book! Superb! Swept me away from opening pages! ""If I don't survive, these journals will be the only guide for the next poor soul who has to pick up the sword..."" ""The boy sat alone on the swing...right foot trailing through the dirt. In eight days, that foot would be found in a dumpster... I was someone that had been bitten and yet I lived on, uninfected. I needed answers. ""Rattling off specs doesn't mean u know a ship, you have to live inside her for awhile to really get to know a vessel like this"" The phantom crew scampered like rats amidst the twisting configuration of bone, meat and guttle The man who strode through the door intended to kill him ""I think he might be remembering again. Or at least realizing that he's forgotten, if that makes sense."" ""It's majestic skyscrapers and roads once teeming with life were now stained with the bodies of its citizens..."" Really High on This One!"
5306,AXKKNZWOOOAGS,the fire of kings Great book we want more Great Worth the read
5307,AXLT94HM7YGOY,enjoyable. Author to watch. solid writing. Good Gripping
5308,AXLW9GAMMFY60,Nice enjoyable read Time travel heaven Cranky mad scientist needs rescuing Good read Well done CS. Hope to see more work from ...
5309,AXOSYBUPHQWRZ,Could have been very good It was okay. The one I read was just ... Questionable Minor changes could make it great Great work.  You will shed a tear.
5310,AXOWKTZJE2AQC,Sds Sds Sds A good short story Sds
5311,AXUOI75KT3LBJ,One Star Mr bond knows how to write a good story. This book is just as good if ... Very good end to the series Four Stars Good book and a good series
5312,AXUTJQRJTZN95,"Yep, it got me. Hook, line, and sinker. Awesome series of Apocalypse Really enjoyable read Fast paced and well written It could happen"
5313,AXUWUQYVH6DOY,"The Third Side Suspense filled and wizard approved. good plot line One Star Attribute of the Strong Two Stars I'm glad I took the chance to read his first book Five Stars Excellent read. Book started out a little slow, but once the ... One of the best series I have read Rumors of Salvation... Two Stars This man is creative and tells a great tale. Enjoyed the book from cover to cover Five Stars Enjoy this author immensely The author never has a bad novel. The plot line is clear"
5314,AXV28OY71XRU,Scientific Magic Disapontment All in all a good start to the book and I am eager to ... Sometimes the superhero genre seems boring and played out four stars too short
5315,AXWSXG45NNRR4,Last book in the collection. Badassery at its Best physically disabled and avid reader The Dragon Blood Trilogy is a HIT!! The Samantha Project is great if you have patients.
5316,AXXNXL2QQNAJZ,"Knights, wizards and witches great read Patrick Kingdom Rocks! Mythical creatures Fairy's Anthology Mortals Guardians Powers Angels"
5317,AXY2FX9MIBQ7S,Another wonderful tale of Sevenwaters I want more! Another great story Something totally different! Fasinating Great short stories
5318,AXYFNRDTY33TU,Absolutely loved it Absolutely loved it Interesting Absolutely loved it Absolutely loved it Interesting Good read Interesting Absolutely loved it
5319,AY1OMONMWTIKP,I have not made my mind up yet The best I've read in a long time Magnificent more more more... I want more!!! Fantastic Interesting Read . good dedication to principles clearly stated Excellent + Read again The best
5320,AY2F8EMMIVSUV,"US Military Advisers sent to the Stone Age Great Military Sci-Fi if you're not scared of sex The researchers are the heroes Fun, Weird, Awesome, Bizarre, Wuxia -I love it! Not nearly as good as the first book. Excellent tribute to Legacy Sci-Fi"
5321,AY2Y1TBGAI553,"Ghost series Jonathan Moeller is one of my favorite authors. I stumbled onto him by reading the ... I have always enjoyed Jonathan Moeller's books since reading the first Demon souled ... All of this series are so well written, you ... This story was fast paced with lots of action. ..."
5322,AY3KS6HA626UO,"Greatest sci-fi series ever. The Sodium series and the AMP series are amongst the greatest Sci-Fi ever written Twists, turns, heroics, adventures, danger, an exciting and fun to read series! Satisfying read, with a good plot, cause, and strategies Good,m no great! Sneaky, clever, satisfying"
5323,AY3Y6UP7NSH42,"Great book- 2nd in series Great series Great read, but read her other books first Five Stars Five Stars Great addition to the series"
5324,AY44IBZEVF8L6,Great read!! Great read! Great read! Wow! Great read!!
5325,AY4QGULWLUZZZ,sleep thief fun Great Five Stars Fun decent My fault love this series Good stuff Good series Good stuff Agh Good Pure fun Solid Breakneck Fun Quirky Really good. The idea of translating foreign authors is fascinating
5326,AY5MF1FICP2ZC,Five Stars Five Stars Five Stars Five Stars Five Stars Five Stars Loved It!
5327,AY7GNV7R2OGJX,Darksider: Reveler Series 3 Hot Dark Sci-fi read Great intro to this series The Zerconian Warrior Series just keeps getting better and better! Second story in the women of Dor Nye Series Dark Erotic Fiction With A Razor Sharp Edge! Good sci-fi romance Good introduction to this series Good Sci-fi Romance!
